id_x,Poster_Link,Series_Title,Released_Year,Certificate,Runtime,IMDB_Rating,Overview,Meta_score,No_of_Votes,Gross,id_y,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
558,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",harvey,1950,Approved,104 min,7.9,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",,52573,,1049587,Harvey,0.0,0,Released,2018-08-26,0,0,False,,0,,tt7571208,en,harvey,"Hurricane Harvey makes a landfall, and faith is put to test. Thousands of homes and streets go under water, many people are stranded, death toll increases, and Carla's emotion is somewhat intact. The tenants of Desmond's Place are terrified just like the rest of the world is.",0.6,/troH0p7IA2eJ1Y7a23esMvDaewe.jpg,,,"A Michael Sterling Film, Street Corner Films",,,
558,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",harvey,1950,Approved,104 min,7.9,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",,52573,,832067,Harvey,0.0,0,Released,2021-05-20,0,130,False,,0,,,en,harvey,"Charming and kind, Elwood P. Dowd has only one character flaw: an unwavering friendship with a six-foot-tall, invisible rabbit named Harvey. In order to save the family’s reputation, Elwood’s sister, Veta, takes him to the local sanitarium. But when Dr. William Chumley mistakenly commits anxiety-ridden Veta instead of her brother, it sets off a hilarious whirlwind of confusion and chaos as everyone tries to catch a man and his invisible rabbit.",0.936,/tcdswDSVCmAkXQDcN7ajcfALXTc.jpg,,,Roundabout Theatre Company,United States of America,English,theater play
558,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",harvey,1950,Approved,104 min,7.9,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",,52573,,922280,Harvey,0.0,0,Released,2012-08-05,0,135,False,/dAYKuDAcCHbC0LxJDnaDsFUvdFQ.jpg,0,,,en,harvey,"Two-time Emmy® winner and Golden Globe Award® winner Jim Parsons (“The Big Bang Theory”, The Normal Heart),  Tony® and Emmy Award nominee Charles Kimbrough (The Merchant of Venice) and Tony Award nominee Jessica Hecht (A View from the Bridge) return to Broadway in Mary Chase’s Pulitzer Prize–winning comedy, Harvey.  Parsons stars as one of modern theatre’s most lovable characters, Elwood P. Dowd. Charming and kind, Elwood has only one character flaw: an unwavering friendship with a six-foot-tall, invisible rabbit named Harvey.",0.6,/rozL0N6s6JgVIvECxiZDI6IsYfC.jpg,,Drama,Roundabout Theater Company,,,
558,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",harvey,1950,Approved,104 min,7.9,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",,52573,,896666,Harvey,0.0,0,Released,2021-11-18,0,90,False,,0,,tt12906702,en,harvey,"Small town life is about to become a lot more interesting, when one man realizes he may be a killer.",1.4,/sZyHlA7N7iCzMbuTn2VVvIp06QO.jpg,,Thriller,,,,
558,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",harvey,1950,Approved,104 min,7.9,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",,52573,,742853,Harvey,0.0,0,Released,2023-01-23,0,9,False,/kkT1dznZmREfDdNbVZjVvg3Vdpa.jpg,0,,,en,harvey,"A short film adapted from the graphic novel of the same name, HARVEY depicts a young boy who candidly recalls the spring day when his world turned upside down. Filled with original little touches and told through the eyes of a child with an overflowing imagination, this luminous work by Janice Nadeau, featuring elegant music by Martin Léon, poetically examines bereavement and coping with the loss of a parent.",0.6,/zAKgKNtseFD9K2n3uY5bujMuHin.jpg,,Animation,"ONF | NFB, Folimage","Canada, France",,
559,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",miracle on 34th street,1947,,96 min,7.9,"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",88.0,41625,2650000.0,10510,Miracle on 34th Street,6.705,910,Released,1994-11-18,46264384,114,False,/oU0lGpUukjNOgZeuIqueNM3QiBE.jpg,0,,tt0110527,en,miracle on 34th street,"Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.",14.395,/sWjL1zD0XjQrOTP9jLiAbzvBKEW.jpg,"If you really believe, anything can happen.","Fantasy, Drama, Family",20th Century Fox,United States of America,English,"new love, holiday, competition, department store, santa claus, miracle, wish, remake, christmas"
559,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",miracle on 34th street,1947,,96 min,7.9,"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",88.0,41625,2650000.0,11881,Miracle on 34th Street,7.336,643,Released,1947-06-04,2700000,96,False,/xGoSJGwTK9KfVwN04F5021cPgXg.jpg,630000,,tt0039628,en,miracle on 34th street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",22.994,/qyAc9X9XHloIqy3oJbbZ44Cw0Hm.jpg,Capture the spirit of Christmas with this timeless classic!,"Comedy, Drama, Family",20th Century Fox,United States of America,English,"court, judge, parent child relationship, holiday, department store, santa claus, thanksgiving, psychologist, lawyer, little girl, black and white, single mother, district attorney, skepticism, holiday season, commercialism, christmas, rationalism, loss of faith, mother daughter relationship"
559,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",miracle on 34th street,1947,,96 min,7.9,"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",88.0,41625,2650000.0,252539,Miracle on 34th Street,6.8,11,Released,1973-12-14,0,100,False,,0,,tt0070395,en,miracle on 34th street,"A department store Santa tries to convince a little girl who doesn't believe in Santa Claus that he is Santa Claus, and winds up going on trial to prove who he is.",2.489,/fwY3cMyRadeCQVeNIDTQMJUjFYw.jpg,,"Drama, Family, Fantasy, TV Movie, Comedy","Norman Rosemont Productions, 20th Century Fox Television",United States of America,English,"santa claus, christmas"
559,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",miracle on 34th street,1947,,96 min,7.9,"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",88.0,41625,2650000.0,1286647,Miracle on 34th Street,0.0,0,Released,1999-12-25,0,13,False,,0,,,en,miracle on 34th street,"Normally one thinks at Christmas of a time of colors, light and faith. In Miracle on 34th Street, however, Jim Jennings presents the holiday as a period of gloom, shadows and commercialization. The film was recorded in front of Toys ‘R’ Us in Herald Square in the weeks before the turn of the Millennium. It shows shoppers leaving the store laden with packages. The mood of the film suggests that the consumers are about to be “consumed” – by the spirits of materialism that flit through the streets. The bags the buyers carry cannot contain the only gift that is worthwhile: Love.",0.6,,,,,,,
559,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",miracle on 34th street,1947,,96 min,7.9,"When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",88.0,41625,2650000.0,765873,Miracle On 34th Street,0.0,0,Released,1959-11-27,0,60,False,,0,,tt0307164,en,miracle on 34th street,"In this charming TV adaptation of the 1947 film classic, a kindly old gentleman (Ed Wynn) working as a Macy's department store Santa causes a commotion when he claims to be the real St. Nick. Forced to prove his sanity, he is taken to court where he must convince the judge and his friends that he actually is Santa Claus. The faith of one skeptical little girl (Susan Gordon) and a Christmas miracle are the keys to his true identity.",0.931,/ldY9TlE5kwQNUrcDoGB8Jufuswy.jpg,,"Family, Drama",Talent Associates,United States of America,,
560,"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",notorious,1946,U,102 min,7.9,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,100.0,92306,10464000.0,303,Notorious,7.762,1421,Released,1946-08-21,24500000,103,False,/9K8MWPiEVNV1FkxiVTV0HuZvNfa.jpg,2000000,,tt0038787,en,notorious,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.",17.03,/yUjKnpColooH88BFQJwwgNOQ56N.jpg,The screen's top romantic stars in a melodramatic masterpiece!,"Thriller, Romance, Mystery","RKO Radio Pictures, Vanguard Films",United States of America,English,"daughter, marriage proposal, nazi, undercover, espionage, atomic bomb, love at first sight, poison, spy, fbi, patriotism, rio de janeiro, wine cellar, staircase, film noir, black and white, millionaire, intoxication, american spy, spy thriller"
560,"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",notorious,1946,U,102 min,7.9,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,100.0,92306,10464000.0,14410,Notorious,6.915,647,Released,2009-01-16,43051547,122,False,/eg7ZTTobrgQXauhZeZVqV65i9yY.jpg,0,http://www.notorious09.com,tt0472198,en,notorious,"""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",21.892,/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg,No dream is too B.I.G.,"Music, Drama, History",Fox Searchlight Pictures,United States of America,"English, Italian","rap music, ghetto, murder, death, boom box, rapping, crack addict, gold tooth, praying"
560,"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",notorious,1946,U,102 min,7.9,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,100.0,92306,10464000.0,368666,Notorious,5.0,1,Released,1992-01-28,0,95,False,,0,,tt0105022,en,notorious,"After Alicia Velorus' father is convicted as a communist spy, CIA asks her to prove her loyalty by getting close to her father's friend, who's a suspected arms dealer. In the meantime she and her CIA contact Devlin fall in love.",1.355,/s1z9aaBRXs1aMlj80NLlduva73R.jpg,The gripping modern remake of the Hitchcock suspense classic.,"Thriller, TV Movie","Berger Queen Productions, Capital Cities/ABC Video Enterprises Inc., Hamster Productions, Lifetime",United States of America,English,"cia, spy, arms dealer, love, remake, communist espionage"
561,"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",the big sleep,1946,Passed,114 min,7.9,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",,78796,6540000.0,910,The Big Sleep,7.615,919,Released,1946-08-23,4900000,114,False,/yxMgxS0NlmkG5RhatQE8MUjxT2C.jpg,1600000,,tt0038355,en,the big sleep,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.",22.279,/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,The picture they were born for!,"Crime, Mystery, Romance",Warner Bros. Pictures,United States of America,English,"based on novel or book, gambling, poison, blackmail, detective, drug addiction, sister, film noir, murder, private investigator, whodunit, los angeles, california, private detective, book store, missing person, prank telephone call, wealthy family"
561,"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",the big sleep,1946,Passed,114 min,7.9,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",,78796,6540000.0,1815,The Big Sleep,5.88,75,Released,1978-03-13,0,100,False,/yz54vZyynTtKyq82zjJFucBcOUm.jpg,0,,tt0077234,en,the big sleep,"Private eye Philip Marlowe investigates a case of blackmail involving the two wild daughters of a rich general, a pornographer and a gangster.",8.231,/moBuoPdT2ow7OVkzibWJcrGnkOX.jpg,"Meet Philip Marlowe. The toughest private eye whoever wore a trench coat, slapped a dame and split his knuckles on a jawbone.","Crime, Mystery","ITC Entertainment, Winkast Film Productions","United Kingdom, United States of America","English, Italian","daughter, based on novel or book, general, blackmail, remake, murder, gay theme"
561,"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",the big sleep,1946,Passed,114 min,7.9,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",,78796,6540000.0,298310,The Big Sleep,0.0,0,Released,2014-01-01,0,19,False,,0,,,en,the big sleep,"Sleep deficient actors drift in and out of consciousness. Peer into a parallel cinematic world that exists between the edits, when we are not looking at the screen.",0.6,,,,,,,
561,"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",the big sleep,1946,Passed,114 min,7.9,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",,78796,6540000.0,637460,The Big Sleep,0.0,0,Released,1992-04-04,0,8,False,,0,,,en,the big sleep,"Cho creates a visual manifestation of the dream state, an idealized dream state wherein the artist's control of technology becomes equivalent to the dreamer's control of the subconscious. Writes Cho, ""While the dream is a creation of one's subconscious, that subconscious could, in fact, be the other side of reality. Could it be possible to control this dream reality through the ego? Given that this control is not possible, the machine — the video player — becomes a metaphor for such control."" Here Cho literalizes his ""imaginative"" musings on the Freudian dreamer through an assemblage of haunting and disturbing images.",0.6,/tLJ2s5EtNrtqdwijctpxjzo7fBa.jpg,,,,,,
